rapport,nom_mandataire,id_msp,date_obs,heure_obs,type_obs,marq_sol,glace_chen,long_wgs84,lat_wgs84,err_xy_cm,alt_m_cgvd,err_z_cm,producteur,version,date_heure_obs
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"771",2019/05/02,14:35:00,MAX,Non,Non,-75.6931502177,45.4565319844,1.2,44.926,2,Initiative du MSP (depuis 2017),2025/07/09,2019/05/02 14:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"772",2019/05/02,15:10:00,ACT,Oui,Non,-75.7075377731,45.4604169745,1.4,45.148,2.6,Initiative du MSP (depuis 2017),2025/07/09,2019/05/02 15:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"773",2019/05/02,15:35:00,ACT,Oui,Non,-75.7055859317,45.4647059258,0.9,45.095,1.6,Initiative du MSP (depuis 2017),2025/07/09,2019/05/02 15:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-60.pdf"" target=""_blank"">600019-60</a>",600019-60,"774",2019/05/02,10:20:00,MAX,Oui,Non,-74.0853353104,45.7206196919,1.4,64.66,2,Initiative du MSP (depuis 2017),2025/07/09,2019/05/02 10:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-60.pdf"" target=""_blank"">600019-60</a>",600019-60,"775",2019/05/02,10:35:00,MAX,Oui,Non,-74.0908444022,45.7112842512,1.3,64.18,1.9,Initiative du MSP (depuis 2017),2025/07/09,2019/05/02 10:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-60.pdf"" target=""_blank"">600019-60</a>",600019-60,"776",2019/05/02,10:55:00,MAX,Oui,Non,-74.14981286,45.694241056,0.9,64.04,1.3,Initiative du MSP (depuis 2017),2025/07/09,2019/05/02 10:55:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-61.pdf"" target=""_blank"">600019-61</a>",600019-61,"777",2019/05/02,10:30:00,MAX,Oui,Non,-73.4093014798,46.3366292935,0.7,144.719,0.5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/02 10:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"778",2019/05/03,11:26:00,ACT,Oui,Non,-75.7194691267,45.4630687442,1.7,45.002,2.4,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 11:26:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"779",2019/05/03,13:38:00,ACT,Non,Non,-75.7490115928,45.4189597153,1.2,56.467,1.8,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 13:38:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"780",2019/05/03,14:02:00,ACT,Non,Non,-75.7774053317,45.4033425418,1.3,57.625,2.1,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 14:02:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"781",2019/05/03,14:26:00,ACT,Oui,Non,-75.8223562941,45.381533276,1.2,60.707,2.1,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 14:26:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"782",2019/05/03,14:41:00,ACT,Oui,Non,-75.8293278471,45.3811278159,2.3,60.679,3.4,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 14:41:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"783",2019/05/03,15:00:00,ACT,Non,Non,-75.8380938395,45.3822515752,2.1,60.796,4,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 15:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"784",2019/05/03,15:25:00,MAX,Non,Non,-75.8415705309,45.3827094955,1.2,60.741,2.5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 15:25:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"785",2019/05/03,15:46:00,MAX,Non,Non,-75.8497236238,45.3888736358,1.5,60.578,2.4,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 15:46:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"786",2019/05/03,16:42:00,ACT,,Non,-75.8808236464,45.4076690484,1.1,60.625,1.7,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 16:42:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"787",2019/05/03,14:45:00,ACT,Non,Non,-76.2289243409,45.5202402336,1.7,60.709,2,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 14:45:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"788",2019/05/03,15:05:00,ACT,Non,Non,-76.2290127008,45.5166514626,2.2,61.072,2.7,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 15:05:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"789",2019/05/03,13:52:00,ACT,Non,Non,-76.234437163,45.5180738625,4,61.284,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 13:52:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-61.pdf"" target=""_blank"">600019-61</a>",600019-61,"790",2019/05/03,10:45:00,MAX,Oui,Non,-73.3948914748,46.3401592944,0.7,144.874,0.6,Initiative du MSP (depuis 2017),2025/07/09,2019/05/03 10:45:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-61.pdf"" target=""_blank"">600019-61</a>",600019-61,"791",2019/05/04,11:00:00,MAX,Oui,Non,-73.3872314717,46.3391492943,0.6,144.91,0.4,Initiative du MSP (depuis 2017),2025/07/09,2019/05/04 11:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-61.pdf"" target=""_blank"">600019-61</a>",600019-61,"792",2019/05/05,11:15:00,MAX,Oui,Non,-73.3711314659,46.3482592961,1.2,145.877,0.7,Initiative du MSP (depuis 2017),2025/07/09,2019/05/05 11:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-61.pdf"" target=""_blank"">600019-61</a>",600019-61,"793",2019/05/06,11:30:00,MAX,Oui,Non,-73.3793914676,46.3367392944,0.9,144.523,0.6,Initiative du MSP (depuis 2017),2025/07/09,2019/05/06 11:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"794",2019/05/13,14:02:00,ACT,Non,Non,-76.7949649504,45.8830254415,2.2,109.644,4.1,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 14:02:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"795",2019/05/13,14:30:00,ACT,Non,Non,-76.8008308332,45.8904738817,1.4,109.644,2.2,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 14:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"796",2019/05/13,15:00:00,ACT,Oui,Non,-76.9283295573,45.9085875997,1,109.972,1.8,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 15:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"797",2019/05/13,15:30:00,ACT,,Non,-76.9802852038,45.8023821,2.9,112.1,3.7,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 15:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"798",2019/05/13,15:55:00,ACT,Non,Non,-76.9293906391,45.8118462238,2.9,112.015,4.2,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 15:55:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"799",2019/05/13,16:30:00,ACT,Non,Non,-77.0762576,45.8413381225,2.9,113.894,4.9,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 16:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"800",2019/05/13,16:56:00,ACT,Oui,Non,-77.1147637136,45.8467058213,3.1,114.003,4.9,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 16:56:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"801",2019/05/13,17:25:00,ACT,Non,Non,-77.1388656831,45.8632796339,2.2,113.852,3.7,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 17:25:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"802",2019/05/13,17:45:00,ACT,Non,Non,-77.1817266778,45.8738879331,5.3,114.106,9.8,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 17:45:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"803",2019/05/13,10:20:00,MAX,Non,Non,-75.9546219258,45.4771371771,2.9,60.572,4.9,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 10:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"804",2019/05/13,10:52:00,ACT,Oui,Non,-76.0026199228,45.491669808,1.2,60.602,2.1,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 10:52:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"805",2019/05/13,11:17:00,ACT,Non,Non,-76.0435672486,45.5056426693,3.9,60.543,5.5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 11:17:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"806",2019/05/13,11:46:00,MAX,Non,Non,-76.108753562,45.5350360309,1.4,60.615,1.9,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 11:46:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"807",2019/05/13,12:08:00,MAX,Non,Non,-76.246283866,45.5108985007,3.5,60.826,4.7,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 12:08:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"808",2019/05/13,13:07:00,ACT,Non,Non,-76.2485601651,45.4883594576,3,61.292,4.1,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 13:07:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"809",2019/05/13,13:40:00,ACT,Non,Non,-76.3284504495,45.471262081,2.2,76.247,3.2,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 13:40:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"810",2019/05/13,14:08:00,ACT,Non,Non,-76.4288350071,45.5181913649,3.3,76.298,4.2,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 14:08:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"811",2019/05/13,14:18:00,ACT,Non,Non,-76.4315133279,45.5184427147,2.2,76.451,3.9,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 14:18:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"812",2019/05/13,14:29:00,MAX,Non,Non,-76.4550326764,45.518961094,1.6,76.149,2.6,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 14:29:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"813",2019/05/13,14:54:00,ACT,Non,Non,-76.5671992851,45.5421899435,2.8,76.42,4.1,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 14:54:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"814",2019/05/13,15:28:00,ACT,Oui,Non,-76.6632552218,45.5899137568,3,78.446,4.8,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 15:28:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"815",2019/05/13,15:50:00,MAX,Non,Non,-76.6233972667,45.6801679845,1.3,107.47,1.8,Initiative du MSP (depuis 2017),2025/07/09,2019/05/13 15:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"816",2019/05/14,11:25:00,ACT,Oui,Non,-76.603723223,45.7328932439,2.3,107.886,4,Initiative du MSP (depuis 2017),2025/07/09,2019/05/14 11:25:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"817",2019/05/14,12:41:00,MAX,Non,Non,-76.7395431794,45.8608948197,2.1,109.688,3.5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/14 12:41:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"818",2019/05/14,12:51:00,MAX,Oui,Non,-76.7369622075,45.853374508,1.1,109.667,2,Initiative du MSP (depuis 2017),2025/07/09,2019/05/14 12:51:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"819",2019/05/14,13:04:00,MAX,Oui,Non,-76.741532608,45.8389307768,2.2,109.175,4.4,Initiative du MSP (depuis 2017),2025/07/09,2019/05/14 13:04:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"820",2019/05/14,13:10:00,ACT,Oui,Non,-76.7437839802,45.8366400657,1.4,109.125,2.7,Initiative du MSP (depuis 2017),2025/07/09,2019/05/14 13:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"821",2019/05/14,15:11:00,MAX,Non,Non,-76.7054329754,45.8196936145,3.8,108.635,6.9,Initiative du MSP (depuis 2017),2025/07/09,2019/05/14 15:11:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-57.pdf"" target=""_blank"">600019-57</a>",600019-57,"822",2019/05/14,14:48:00,MAX,Non,Non,-76.6091213138,45.7128843902,4.3,107.151,6.9,Initiative du MSP (depuis 2017),2025/07/09,2019/05/14 14:48:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"823",2019/05/16,12:26:00,MAX,Non,Non,-79.2743236742,48.5086493883,5,268.777,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 12:26:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"824",2019/05/16,12:48:00,MAX,Non,Non,-79.2737536749,48.508119388,5,268.662,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 12:48:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"825",2019/05/16,13:08:00,MAX,Non,Oui,-79.2740536752,48.507799388,5,268.506,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 13:08:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"826",2019/05/16,13:34:00,MAX,Non,Non,-79.2748436745,48.5055593875,5,268.707,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 13:34:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"827",2019/05/16,13:34:00,ACT,Non,Non,-79.2748436745,48.5055593875,5,246.707,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 13:34:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"828",2019/05/16,15:31:00,MAX,Non,Oui,-79.2917936807,48.5143193883,5,268.617,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 15:31:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"829",2019/05/16,15:51:00,MAX,Non,Oui,-79.2925636818,48.5137993876,5,268.745,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 15:51:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"830",2019/05/16,09:55:00,MAX,Oui,Non,-78.8930935024,48.1266193492,5,270.733,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 09:55:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"831",2019/05/16,10:10:00,MAX,Oui,Non,-78.8932635036,48.1270493486,5,270.814,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 10:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"832",2019/05/16,10:20:00,MAX,Oui,Non,-78.8937035037,48.1273393488,5,270.816,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 10:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"833",2019/05/16,11:10:00,ACT,Oui,Oui,-78.9503535244,48.1549893503,5,270.637,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 11:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"834",2019/05/16,11:30:00,ACT,Oui,Non,-78.9763035351,48.16028935,5,270.657,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 11:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"835",2019/05/16,11:35:00,ACT,Oui,Non,-78.9749735357,48.1617293503,5,270.651,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 11:35:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"836",2019/05/16,11:40:00,ACT,Oui,Non,-78.975183534,48.1618693499,5,270.658,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 11:40:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"837",2019/05/16,11:50:00,ACT,Oui,Non,-78.9722935342,48.1653693509,5,270.612,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 11:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"838",2019/05/16,12:10:00,ACT,Oui,Oui,-79.1217335834,48.160969343,5,270.63,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 12:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"839",2019/05/16,12:15:00,ACT,Oui,Oui,-79.123273585,48.1632293431,5,270.782,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 12:15:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"840",2019/05/16,12:20:00,ACT,Oui,Oui,-79.1182235841,48.1679193437,5,270.795,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 12:20:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"841",2019/05/16,12:30:00,ACT,Oui,Non,-79.1139835828,48.1734793442,5,270.747,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 12:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"842",2019/05/16,12:45:00,ACT,Oui,Non,-78.9729535352,48.1729993516,5,270.609,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 12:45:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"843",2019/05/16,12:50:00,ACT,Oui,Non,-78.9728535355,48.1742893523,5,270.444,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 12:50:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"844",2019/05/16,13:00:00,ACT,Oui,Oui,-78.9453435251,48.1738093529,5,270.622,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 13:00:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"845",2019/05/16,13:10:00,ACT,Oui,Oui,-78.9593635307,48.1724193516,5,270.656,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 13:10:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"846",2019/05/16,15:30:00,ACT,Oui,Non,-79.1248535868,48.1812293457,5,270.681,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 15:30:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"847",2019/05/16,15:45:00,MAX,Oui,Oui,-79.1328135897,48.1771393453,5,270.829,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 15:45:00
"<a href=""/apis/depot/projects/delaisses_crue_rapports/file/600019-56.pdf"" target=""_blank"">600019-56</a>",600019-56,"848",2019/05/16,15:50:00,MAX,Oui,Oui,-79.1343935906,48.1768993439,5,270.67,5,Initiative du MSP (depuis 2017),2025/07/09,2019/05/16 15:50:00
